id,moclients,moincome,tuclients,tuincome,weclients,weincome,thclients,thincome,frclients,frincome,saclients,saincome,suclients,suincome
314,74,4785.454254,87,1249867.243,30,33822.14449,20,31817.44274,29,341852.585,12,35613.46186,15,679.8924735
315,98,1743139.353,4,9853.889644,5,46376.91517,6,3312.91537,4,12995.17589,5,7226.189598,61,35273.11251
316,1,1551.221217,1,343.6484588,2,1276.711342,0,,1,29.67142857,2,221.652422,0,
317,0,,0,,0,,0,,0,,0,,0,
318,0,,0,,0,,0,,0,,0,,0,
319,0,,0,,0,,0,,0,,0,,0,
320,0,,0,,0,,0,,0,,0,,0,
321,0,,0,,0,,0,,0,,0,,0,
322,0,,0,,0,,0,,0,,0,,0,
323,0,,0,,0,,0,,0,,0,,0,
324,0,,0,,1,15597.86735,0,,0,,1,26815.96846,0,
325,1,67.99886267,3,8322.313298,2,27116.51129,1,283.8549745,2,1815.327828,2,22521.22146,0,
326,0,,0,,0,,0,,1,136.4383245,0,,0,
327,1,214.4615381,1,6542.989888,0,,0,,1,6993.392496,0,,0,
328,1,11951.65991,0,,1,139.6956927,1,391.7224828,0,,0,,0,
329,2,1371.583154,6,11238.47465,3,563.4424985,2,126.6527442,6,67588.47696,0,,0,
330,66,413593.1692,51,399755.4583,76,47921.73122,64,392782.6858,59,596234.983,49,454779.5654,43,13469.42894
331,37,982.9981481,104,522744.3555,83,873248.6735,41,11582.82864,103,57988.71276,109,889435.6976,43,12612.87382
332,4,24199.19697,67,176795.7782,148,19763.82415,40,36133.45883,64,155693.3433,155,1562833.559,78,216.6455552
333,39,3396.364692,44,316.2721391,93,1239518.456,35,28886.31176,26,22378.86626,72,942194.7752,51,1832.998333
334,45,212868.5562,42,73372.41892,72,578151.7637,34,217126.4938,47,11745.65985,101,1233838.544,40,1168.957986
335,71,75273.45468,1,378.673488,28,978.2617538,64,614938.4771,39,181121.9427,69,88647.54468,73,25248.87382
336,93,371839.2257,107,148461.67,18,834.4141446,33,347292.2295,7,62749.69279,2,661.4253577,17,5965.168387
337,24,2998.517245,33,616763.3442,25,29785.76531,35,448893.2132,28,14274.38146,12,15433.62721,7,244.4291217
338,42,171148.4676,74,63715.96795,66,124152.4935,56,85675.39835,31,25868.12163,8,9915.564652,11,2938.996653
339,2,1449.434182,8,8618.187224,7,42778.62427,1,13.54761948,2,2268.314887,4,26158.71332,2,4.164965989
340,0,,0,,0,,0,,0,,0,,0,
341,0,,0,,0,,0,,0,,0,,0,
342,0,,0,,0,,0,,0,,0,,0,
343,0,,0,,0,,0,,0,,0,,0,
344,0,,0,,0,,0,,0,,0,,0,
345,0,,0,,0,,0,,0,,0,,0,
346,0,,0,,0,,0,,0,,0,,0,
347,0,,0,,0,,0,,0,,0,,0,
348,0,,0,,0,,0,,0,,0,,0,
349,0,,0,,0,,0,,0,,0,,0,
350,0,,2,615.4579644,2,988.2991765,0,,0,,2,6238.551693,0,
351,0,,0,,0,,0,,0,,0,,0,
352,14,8542.493485,19,41541.73159,8,4953.782567,9,447.3333815,19,489753.8939,0,,0,
353,94,372625.4145,98,193262.1282,37,1159.279745,83,32375.81349,96,1354241.473,1,675.3439489,22,6577.15725
354,108,1454.33899,8,9259.172263,97,32531.68898,106,1227467.398,13,147.3815551,26,28432.67262,80,32614.62122
355,25,3156.781257,38,57451.94,90,76459.41337,41,263315.1132,34,68952.19948,73,674743.5277,50,14543.11782
356,95,93442.45993,45,58721.14127,65,254796.3193,94,1894.485122,7,52539.46259,18,27135.54554,63,27471.74917
357,5,7284.59135,15,931.8726781,39,44896.16436,24,14339.55185,47,691118.4642,53,441325.6114,15,577.143176
358,21,148494.9556,1,153.1931425,1,518.4498529,33,17874.61545,55,78666.43758,33,19825.36936,7,2237.129843
359,67,83656.16766,22,228217.8359,0,,2,1158.632572,2,4755.547572,2,593.9287817,26,15125.36571
360,17,185377.1823,1,18.76194762,10,21295.64623,12,19321.32732,75,498574.5186,84,787445.9228,48,17968.5198
361,26,18958.72968,36,664474.9627,36,4669.688689,46,427687.7168,8,53789.58515,10,9856.162227,6,1662.517522
362,3,195.2679519,6,93975.32647,6,1345.431412,0,,1,1314.244529,2,599.4966286,2,367.2136656
363,0,,0,,0,,0,,0,,0,,0,
364,0,,0,,0,,0,,0,,0,,0,
365,0,,0,,0,,0,,0,,0,,0,
366,0,,0,,0,,0,,0,,0,,0,
367,0,,0,,0,,0,,0,,0,,0,
368,0,,0,,0,,0,,0,,0,,0,
369,0,,0,,0,,0,,0,,0,,0,
370,0,,0,,0,,0,,0,,0,,0,
371,1,6527.697252,1,19.14285714,3,22846.81928,1,5641.635579,1,177.9166667,3,24619.23373,2,313.3632996
372,0,,0,,0,,0,,0,,0,,0,
373,0,,0,,0,,0,,0,,0,,0,
374,0,,1,1811.241244,0,,1,196.7389524,1,3545.991416,0,,1,296.6388596
375,3,98.85257892,5,2633.631668,3,1783.377838,0,,4,18917.34133,2,18179.52767,1,271.6576273
376,66,395773.7915,39,473286.832,23,9823.123527,56,448932.2374,37,425456.4929,12,889.3689893,22,632.9447729
377,62,738666.2756,9,418.9346544,52,163388.6243,62,677982.1289,3,425.5287837,16,151538.6857,40,9996.434632
378,26,41118.32971,83,3496.892178,142,1442511.47,60,37591.87665,41,3354.748376,127,1531463.978,48,1755.376599
379,83,4927.965854,140,183542.1269,73,62142.19178,86,46783.8533,129,115234.6555,94,525189.8574,17,4231.614983
380,27,27934.68554,46,375384.2764,36,16838.67318,42,28649.17926,61,622971.9497,50,25246.74684,12,2942.296244
381,7,79158.21612,0,,1,43.99875974,15,1699.763533,28,24478.19693,28,28644.87426,9,4195.712625
382,46,528175.8428,8,134291.337,4,5945.988753,4,1327.281376,13,165436.28,6,28181.43822,23,992.8942665
383,5,1322.867976,7,53269.55839,7,27318.53266,39,1458.682142,87,578231.3648,76,438957.2566,10,2334.114762
384,33,866717.6847,37,243394.2142,11,44315.44655,37,95939.87116,69,596196.4168,61,463666.1363,31,19514.58464
385,64,139799.6825,49,77636.29684,6,37188.1929,2,728.6996824,1,255.6785714,5,447.8412187,46,24669.61697
386,0,,0,,0,,0,,0,,0,,0,
387,0,,0,,0,,0,,0,,0,,0,
388,0,,0,,0,,0,,0,,0,,0,
389,0,,0,,0,,0,,0,,0,,0,
390,0,,0,,0,,0,,0,,0,,0,
391,0,,0,,0,,0,,0,,0,,0,
392,0,,0,,0,,0,,0,,0,,0,
393,0,,1,579.5877415,0,,1,281.4791599,1,3298.318478,0,,0,
394,0,,0,,0,,0,,0,,0,,0,
395,0,,0,,0,,0,,0,,0,,0,
396,0,,0,,0,,0,,0,,0,,0,
397,0,,0,,0,,0,,0,,0,,0,
398,7,3784.23733,7,6982.428527,2,3115.749917,2,918.3285357,7,2399.356619,6,462.2997664,1,346.767844
399,12,18265.38873,14,2331.584743,3,5576.471512,3,18784.27444,14,62683.66823,9,4431.475394,2,338.2976195
400,33,384828.5473,48,16751.99136,88,734698.1469,33,17324.75291,42,73662.26533,83,89697.13914,32,14864.93675
401,41,449.9621998,16,615.7744835,21,255473.9986,39,83583.55735,28,98112.98929,21,179634.2889,22,13283.23664
402,27,247698.5311,19,65699.46125,37,28563.14249,42,5466.862573,43,13158.64293,42,289779.6456,32,14655.18942
403,0,,3,2531.111323,4,19723.63775,0,,17,4176.983922,35,41614.75563,11,2123.938146
404,0,,0,,1,17262.51178,0,,16,5157.68967,33,57646.32957,16,3842.53736
405,0,,1,217.1336694,17,25978.98371,35,14866.59823,2,982.3571429,6,6716.716321,3,573.5579512
406,7,12757.78142,26,11521.67865,59,453253.2195,45,592845.5543,44,389547.1618,34,343326.9586,8,2364.783653
407,35,39539.3562,49,4447.382243,83,1971.947762,37,61918.76833,27,162484.3232,12,31872.37149,19,753.6226582
408,28,344516.7158,10,126117.8174,36,125888.1169,6,3493.511338,24,114676.2272,37,491394.4269,25,6172.616412
409,1,524.3176936,2,24863.6462,2,5761.223943,2,332.1511611,3,13569.53465,3,1343.878689,0,
410,0,,0,,0,,0,,0,,0,,0,
411,0,,0,,0,,0,,0,,0,,0,
412,0,,0,,0,,0,,0,,0,,0,
413,0,,0,,0,,0,,0,,0,,0,
414,0,,0,,0,,0,,0,,0,,0,
415,0,,0,,0,,0,,0,,0,,0,
416,0,,0,,0,,0,,0,,0,,0,
417,0,,0,,0,,0,,0,,0,,0,
418,0,,0,,0,,0,,0,,0,,0,
419,8,96135.1867,0,,6,3898.744945,8,151873.5226,0,,0,,7,2875.546989
420,1,8535.441316,1,15.8895239,1,514.1184718,1,1672.253653,0,,0,,1,55.87796976
421,17,6771.864495,53,47397.17217,33,4247.278267,15,5338.996217,49,65844.49558,23,564186.2117,13,311.4273632
422,29,2987.245696,60,94244.22265,29,36541.64868,1,9663.367959,53,19475.65613,58,626371.8971,8,1128.938672
423,15,34712.55389,21,239452.4472,0,,4,23291.92152,20,63134.39645,15,53957.45458,2,53.43822575
424,30,572516.5713,3,156321.6644,0,,25,9562.752312,25,134486.6228,2,41432.84277,18,1369.352532
425,21,22644.9853,0,,0,,18,4314.545668,16,4592.785855,1,54.38846448,13,7481.461516
426,1,1392.591664,0,,1,59.44761948,1,15289.49287,1,38.17857143,4,18624.98952,3,864.1898976
427,0,,2,842.6492576,2,62968.78565,0,,8,375.6355644,18,44816.48987,5,21.65158739
428,0,,1,297.7817595,8,13223.36195,6,239839.2714,3,266.9634595,5,87518.49795,4,1519.229666
429,4,2896.483768,16,23473.31632,37,34248.98268,26,369362.3112,2,13162.91818,7,77376.28463,2,491.7517417
430,12,13266.42494,62,1655.28333,101,1198161.468,75,551896.5773,22,138843.8517,15,8431.624494,7,1774.953778
431,8,36773.69446,51,145418.748,43,159789.4157,26,32389.59824,71,71676.19698,58,681848.6823,17,542.8479876
432,0,,2,235.8288339,9,38634.91855,0,,5,2181.96712,9,126234.4733,3,92.41398272
433,0,,0,,0,,0,,0,,0,,0,
434,0,,0,,0,,0,,0,,0,,0,
435,0,,0,,0,,0,,0,,0,,0,
436,0,,0,,0,,0,,0,,0,,0,
437,0,,0,,0,,0,,0,,0,,0,
438,0,,0,,0,,0,,0,,0,,0,
439,0,,0,,0,,0,,0,,0,,0,
440,0,,0,,0,,0,,0,,0,,0,
441,0,,0,,0,,0,,0,,0,,0,
442,100,12353.41524,24,1397.832912,66,64134.24367,102,1654953.637,1,2918.368728,3,23799.37454,61,29791.51433
443,83,69577.82944,59,156286.5881,30,3599.797438,75,643892.7284,59,1887225.515,0,,28,12975.61911
444,7,4887.962169,31,1947.556291,37,485432.6657,3,4962.924777,22,24133.43799,34,542639.5168,18,514.4822758
445,5,377.1871183,36,73712.82613,61,885775.8462,0,,27,2695.654366,64,99113.22143,31,13656.67292
446,16,7888.457561,53,4466.383858,43,65447.37168,12,8976.263573,51,112949.9848,65,565846.5248,17,3892.426742
447,6,55964.94564,1,628.3746128,2,1546.316136,6,19185.16823,6,15764.29467,1,1247.634223,1,92.58413671
448,6,69394.62443,3,2642.667882,7,11115.29468,6,753.8358847,2,764.4889524,3,57243.49543,3,1751.876712
449,0,,1,1877.12716,2,58859.37162,0,,1,674.3928571,3,52726.64775,2,1286.855246
450,7,4966.752796,15,23146.73664,0,,7,346.5284523,19,249637.6839,8,9164.437522,2,1492.478228
451,20,19575.24363,34,377572.4652,10,16737.6118,35,373785.3245,43,43899.72612,16,11838.12835,2,439.7338827
452,18,15381.63424,38,5827.964355,19,17778.8528,13,4958.338938,28,336.291974,24,9244.644587,3,1165.576446
453,10,37214.94672,57,16852.16852,90,12192.23924,20,28674.86362,16,85319.79429,13,6576.632498,4,1894.698393
454,0,,37,837.7424697,32,18744.99467,21,8347.629556,50,517438.3996,29,455189.186,9,1432.138247
455,4,22367.41665,6,19956.64813,39,134714.3929,7,32491.84756,22,6678.474883,35,6398.541588,4,13.18279356
456,0,,0,,0,,0,,0,,0,,0,
457,0,,0,,0,,0,,0,,0,,0,
458,0,,0,,0,,0,,0,,0,,0,
459,0,,0,,0,,0,,0,,0,,0,
460,0,,0,,0,,0,,0,,0,,0,
461,0,,0,,0,,0,,0,,0,,0,
462,0,,0,,0,,0,,0,,0,,0,
463,0,,0,,0,,0,,0,,0,,0,
464,0,,0,,0,,0,,0,,0,,0,
465,2,12236.94397,1,136.8458363,1,168.2965595,2,16159.3974,0,,0,,1,486.2389524
466,21,114.9414788,39,48746.55379,0,,22,9328.931464,39,52844.16118,1,367.2949993,0,
467,0,,0,,0,,0,,0,,0,,0,
468,0,,14,5794.141437,24,4889.869828,0,,7,2864.949222,24,299551.8924,11,3149.247319
469,1,24.97314571,33,24756.37126,41,531225.4486,7,355.7299714,18,8495.625588,41,36339.92596,23,5865.695356
470,1,484.6395239,1,16375.33125,0,,1,27.95238952,1,11582.78727,0,,0,
471,11,52418.43442,28,112428.8582,39,637273.4278,7,48861.48112,21,1896.875793,37,364464.878,1,2914.942697
472,13,25554.32863,15,191155.5246,11,37847.36452,12,16276.77686,14,17919.39677,13,49441.22746,4,164.1948819
473,4,3969.926789,14,151569.9288,0,,6,3227.198715,14,135983.8292,0,,0,
474,4,169.6496296,6,8774.959918,0,,5,1484.313666,6,5837.472147,1,194.4874752,0,
475,37,7689.121142,53,476726.617,18,58837.2575,27,39838.88384,56,421252.2696,20,37122.43833,3,1786.419666
476,10,423.6421336,67,1472.26332,100,762387.1463,19,3886.926925,56,118549.8575,93,7849.622646,22,7434.684134
477,3,2111.785635,51,13556.24184,57,41274.77128,28,8362.966443,48,433235.8193,65,386893.7497,11,2124.46376
478,6,14298.74714,26,12379.96464,9,42436.71724,16,2784.625336,21,372113.6584,10,3947.124927,4,755.8887595
479,1,2447.815776,0,,0,,1,1183.569865,0,,0,,0,
480,0,,0,,0,,0,,0,,0,,0,
481,0,,0,,0,,0,,0,,0,,0,
482,0,,0,,0,,0,,0,,0,,0,
483,0,,0,,0,,0,,0,,0,,0,
484,0,,0,,0,,0,,0,,0,,0,
485,0,,0,,0,,0,,0,,0,,0,
486,0,,0,,0,,0,,0,,0,,0,
487,0,,0,,0,,0,,0,,0,,0,
488,0,,0,,0,,0,,0,,0,,0,
489,23,174454.6587,25,15178.19542,19,33568.93793,24,14175.33623,17,124263.4588,10,234.966396,11,4929.92549
490,25,248351.1894,33,2954.489512,9,4546.861439,27,191692.6883,21,241474.1692,0,,11,6179.787493
491,28,15871.17375,43,61498.84146,24,2431.588724,22,7666.881733,43,44742.74993,23,213.1371628,0,
492,14,898.6544618,24,271337.7187,24,462294.1232,5,198.6654264,14,122278.9137,24,2525.568359,8,3179.659146
493,8,2166.358159,23,16748.93867,30,78786.17495,1,289.2981917,10,2131.257625,30,345957.7883,19,4388.756814
494,12,1156.163929,22,19941.45937,26,69759.63241,16,7539.85462,3,681.5189289,25,28237.32373,9,2261.622756
495,10,4189.839694,16,1852.587749,7,3514.277395,10,3387.922785,16,141595.837,0,,0,
496,13,81692.87611,0,,5,789.2115752,13,7185.766872,0,,0,,6,121.1274183
497,6,62165.56461,1,76.57142857,4,1127.792295,6,49272.58718,4,2153.828572,0,,3,186.8786911
498,88,165265.7832,2,2443.856574,52,35597.37333,87,86772.79566,38,9162.691225,2,13754.62634,49,18586.3236
499,62,194211.2163,84,834871.4882,29,63655.2996,53,171323.3418,81,845975.1359,10,66159.31397,11,3789.961384
500,32,21674.27844,81,67882.49345,32,4523.289481,20,22396.79558,79,4886.668536,6,11499.39977,0,
501,23,1286.655138,34,438637.8227,26,25221.66495,1,77.37619476,32,7856.66784,2,468.1334365,0,
502,1,146.3571429,2,2843.954874,1,234.2725812,2,354.5448924,2,5511.598752,2,312.8595616,0,
503,0,,0,,0,,0,,0,,0,,0,
504,17,13738.99858,21,223475.4889,13,581.8918718,5,17265.73194,21,66189.52853,0,,3,183.7921322
505,3,828.9258147,3,33247.24233,2,985.2967324,0,,2,8414.426557,0,,0,
506,0,,0,,0,,0,,0,,0,,0,
507,0,,0,,0,,0,,0,,0,,0,
508,0,,0,,0,,0,,0,,0,,0,
509,0,,0,,0,,0,,0,,0,,0,
510,0,,0,,0,,0,,0,,0,,0,
511,0,,0,,0,,0,,0,,0,,0,
512,11,7255.369458,24,222497.3747,22,27112.57965,10,4467.621599,24,22344.38281,22,235348.4126,5,1887.478797
513,85,847442.7589,70,548311.5734,50,73656.11743,81,799867.6944,39,478979.8523,14,5731.534645,38,1929.913219
514,91,529894.2896,88,78878.58159,64,27283.94728,81,455571.2252,83,635252.4631,30,313415.2729,39,17516.69912
515,6,272.4957425,26,11963.21327,40,467136.5397,2,3358.733365,19,1151.491296,39,474653.9431,16,4335.363345
516,19,7173.461242,22,11239.14134,32,4741.465924,16,4824.447366,12,424.6516254,33,36837.29356,14,3229.637137
517,29,99597.73227,40,11658.11315,5,6788.765745,21,11461.84548,38,477137.879,5,3284.612722,2,795.8249487
518,20,85536.79556,56,18385.56215,60,88443.38557,17,6475.228558,49,164558.1937,55,56734.45274,33,8279.839746
519,128,929353.5699,79,558521.7932,60,263746.4248,126,81528.37756,56,428.1377834,28,264663.3636,66,27241.19218
520,47,682877.5956,42,1129.719652,82,519213.9256,60,425174.3589,39,1627.969694,58,626363.9422,53,292.3418646
521,67,73225.34776,62,3675.683665,139,111569.4613,66,667393.8473,47,18417.77672,107,747264.3146,82,28978.678
522,92,782354.7742,51,162358.8394,46,14986.25382,88,619666.1176,26,132786.9575,1,246.3441258,49,21625.34848
523,31,62224.42426,37,337826.1793,9,3889.447429,22,64737.46671,38,289456.4664,9,2884.653162,0,
524,20,2465.967842,47,356417.7416,32,21791.17995,1,17574.97472,29,47493.17779,20,23588.57438,8,1393.929286
525,1,11861.32196,9,1286.517224,10,9722.434473,2,15355.42248,1,3385.673862,7,24297.39547,2,542.2561598
526,0,,0,,0,,0,,0,,0,,0,
527,0,,0,,0,,0,,0,,0,,0,
528,8,215.9555773,9,68153.84712,3,127.2484744,0,,9,17632.82615,0,,0,
529,0,,0,,0,,0,,0,,0,,0,
530,0,,0,,0,,0,,0,,0,,0,
531,0,,0,,0,,0,,0,,0,,0,
532,0,,0,,0,,0,,0,,0,,0,
533,0,,0,,0,,0,,0,,0,,0,
534,0,,14,7646.245962,19,375974.1185,0,,11,2475.884412,19,22321.4195,11,2215.582789
535,3,878.2749589,11,28583.22573,17,26969.37667,0,,11,2334.41569,17,23251.334,8,1771.552966
536,81,578234.3372,71,652793.2322,79,384369.7183,65,564354.7319,71,58234.99483,35,321359.8791,43,15434.42976
537,113,137683.6465,21,9464.955298,108,29479.39768,111,1199124.749,15,7238.364589,28,259669.5618,66,2964.282827
